epoch,accuracy,loss,val_accuracy,val_loss
72,0.9796019792556763,0.13801658153533936,0.9417475461959839,0.2807672619819641
73,0.9855721592903137,0.12462819367647171,0.9368932247161865,0.3340151011943817
74,0.9855721592903137,0.11608356237411499,0.9368932247161865,0.30060014128685
75,0.9830845594406128,0.11322207003831863,0.946601927280426,0.271140456199646
76,0.9830845594406128,0.11542429029941559,0.9271844625473022,0.26755064725875854
77,0.981592059135437,0.11703689396381378,0.9126213788986206,0.30240368843078613
78,0.9840795993804932,0.10788989812135696,0.9126213788986206,0.3913215696811676
79,0.9810945391654968,0.11707379668951035,0.9077669978141785,0.28414249420166016
80,0.9786069393157959,0.1274939924478531,0.9417475461959839,0.270368754863739
81,0.9850746393203735,0.1213674396276474,0.9271844625473022,0.3088492155075073
82,0.983582079410553,0.11469027400016785,0.9320388436317444,0.2970901131629944
83,0.9865671396255493,0.11294709146022797,0.9223300814628601,0.3019111454486847
84,0.9870646595954895,0.10622435808181763,0.9368932247161865,0.298139750957489
85,0.9870646595954895,0.10202699154615402,0.9126213788986206,0.2902126908302307
86,0.9850746393203735,0.10787512362003326,0.9514563083648682,0.26413434743881226
87,0.983582079410553,0.10593444854021072,0.9320388436317444,0.3205965757369995
88,0.9845771193504333,0.10898876190185547,0.946601927280426,0.27221423387527466
89,0.9800994992256165,0.1130797415971756,0.946601927280426,0.2569146752357483
90,0.9800994992256165,0.12377887964248657,0.946601927280426,0.25080931186676025
91,0.9855721592903137,0.11463697254657745,0.9417475461959839,0.29803287982940674
92,0.9865671396255493,0.1035669818520546,0.9514563083648682,0.29630306363105774
93,0.9761193990707397,0.12795233726501465,0.9563106894493103,0.2399836778640747
94,0.9825870394706726,0.11412025988101959,0.9368932247161865,0.3267976939678192
95,0.9865671396255493,0.10989637672901154,0.946601927280426,0.30869749188423157
96,0.9850746393203735,0.1128988191485405,0.9417475461959839,0.23558774590492249
97,0.9925373196601868,0.09072161465883255,0.9417475461959839,0.2816368043422699
98,0.9890547394752502,0.08440917730331421,0.9417475461959839,0.2964605689048767
99,0.9910447597503662,0.07597330957651138,0.9368932247161865,0.25904688239097595
100,0.9890547394752502,0.07880991697311401,0.9320388436317444,0.2671344578266144
101,0.9880596995353699,0.08060760051012039,0.9417475461959839,0.27112138271331787
102,0.9880596995353699,0.08298411220312119,0.9223300814628601,0.2804946303367615
103,0.9895522594451904,0.09212784469127655,0.9514563083648682,0.2287304699420929
104,0.9900497794151306,0.08370852470397949,0.946601927280426,0.255756676197052
105,0.9900497794151306,0.08364750444889069,0.9320388436317444,0.27289414405822754
106,0.9900497794151306,0.08776771277189255,0.9368932247161865,0.2788562774658203
107,0.9880596995353699,0.09038148820400238,0.946601927280426,0.23370561003684998
108,0.9895522594451904,0.08783915638923645,0.9417475461959839,0.2749355137348175
109,0.9850746393203735,0.09618076682090759,0.9417475461959839,0.27024880051612854
110,0.9870646595954895,0.08804065734148026,0.9563106894493103,0.23995643854141235
111,0.9890547394752502,0.08209720253944397,0.9514563083648682,0.229446142911911
112,0.990547239780426,0.07482617348432541,0.9514563083648682,0.24466189742088318
113,0.9910447597503662,0.07446586340665817,0.9271844625473022,0.2921838164329529
114,0.9880596995353699,0.08383657038211823,0.9563106894493103,0.2216992825269699
115,0.993034839630127,0.06717225164175034,0.9514563083648682,0.28565120697021484
116,0.9940298795700073,0.06715045869350433,0.9417475461959839,0.26026809215545654
117,0.9915422797203064,0.06856917589902878,0.9320388436317444,0.21681120991706848
118,0.990547239780426,0.0699232816696167,0.9271844625473022,0.25450587272644043
119,0.9910447597503662,0.07314780354499817,0.9563106894493103,0.2207774519920349
120,0.9920397996902466,0.07284986972808838,0.946601927280426,0.2898854911327362
121,0.990547239780426,0.0702633336186409,0.9660193920135498,0.21757999062538147
122,0.9925373196601868,0.06903466582298279,0.9563106894493103,0.23025336861610413
123,0.9950248599052429,0.06561796367168427,0.9563106894493103,0.22831028699874878
124,0.9975124597549438,0.05472227558493614,0.9563106894493103,0.24802973866462708
125,0.9970149397850037,0.055111296474933624,0.9563106894493103,0.22589880228042603
126,0.9950248599052429,0.05060204863548279,0.946601927280426,0.2749505639076233
127,0.993034839630127,0.057694509625434875,0.946601927280426,0.25375187397003174
128,0.990547239780426,0.07362006604671478,0.9563106894493103,0.22234708070755005
129,0.9890547394752502,0.09131862223148346,0.9271844625473022,0.30533260107040405
130,0.9885572195053101,0.0933985635638237,0.9611650705337524,0.2260468453168869
131,0.9895522594451904,0.09008756279945374,0.9514563083648682,0.2565641701221466
132,0.9945273399353027,0.07468912750482559,0.946601927280426,0.27941688895225525
