epoch,accuracy,loss,val_accuracy,val_loss
0,0.6682134866714478,190.3002471923828,0.8444444537162781,166.68670654296875
1,0.7192575335502625,151.33702087402344,0.8444444537162781,131.2444305419922
2,0.7476798295974731,119.0745620727539,0.7944444417953491,104.07950592041016
3,0.7569605708122253,95.4533462524414,0.8333333134651184,84.97439575195312
4,0.7784222960472107,79.01769256591797,0.8166666626930237,71.5613021850586
5,0.7749419808387756,67.11588287353516,0.8111110925674438,61.49266052246094
6,0.7865429520606995,57.92439651489258,0.8277778029441833,53.28016662597656
7,0.8074246048927307,50.28699493408203,0.8111110925674438,46.36079025268555
8,0.8010441064834595,43.75385665893555,0.8166666626930237,40.377098083496094
9,0.8236659169197083,38.10456466674805,0.8111110925674438,35.20054626464844
10,0.8172853589057922,33.227684020996094,0.8055555820465088,30.70315933227539
11,0.8178654313087463,28.976947784423828,0.8222222328186035,26.78398323059082
12,0.8317865133285522,25.249635696411133,0.8388888835906982,23.34421730041504
13,0.8190255165100098,22.014835357666016,0.8055555820465088,20.35834312438965
14,0.8358468413352966,19.183507919311523,0.800000011920929,17.761995315551758
15,0.8497679829597473,16.722171783447266,0.8277778029441833,15.468876838684082
16,0.8712297081947327,14.566824913024902,0.8277778029441833,13.495494842529297
17,0.8897911906242371,12.674738883972168,0.8444444537162781,11.713056564331055
18,0.8868909478187561,11.041516304016113,0.8111110925674438,10.22398853302002
19,0.9002320170402527,9.615458488464355,0.855555534362793,8.967901229858398
20,0.8996519446372986,8.356122970581055,0.8444444537162781,7.741367340087891
21,0.9054524302482605,7.286732196807861,0.8666666746139526,6.739077091217041
22,0.9147331714630127,6.309990882873535,0.8444444537162781,5.889202117919922
23,0.9274942278862,5.469973087310791,0.8888888955116272,5.065208435058594
24,0.9176334142684937,4.764188289642334,0.9055555462837219,4.417244911193848
25,0.9332946538925171,4.131648540496826,0.8999999761581421,3.8542966842651367
26,0.9315544962882996,3.5960710048675537,0.894444465637207,3.3741955757141113
27,0.9454756379127502,3.1118788719177246,0.9166666865348816,2.901759147644043
28,0.9437354803085327,2.7065815925598145,0.9222221970558167,2.534939765930176
29,0.9495359659194946,2.338602066040039,0.9055555462837219,2.253157377243042
30,0.9460557103157043,2.0454885959625244,0.8833333253860474,2.0055501461029053
31,0.9373549818992615,1.816630482673645,0.8888888955116272,1.7526766061782837
32,0.9472157955169678,1.558864712715149,0.8888888955116272,1.523003339767456
33,0.9501160383224487,1.3717418909072876,0.9333333373069763,1.2940250635147095
34,0.9593967795372009,1.1925350427627563,0.9222221970558167,1.1368308067321777
35,0.9675173759460449,1.028366208076477,0.8888888955116272,1.060900330543518
36,0.95649653673172,0.9024562835693359,0.9333333373069763,0.8714452981948853
37,0.968097448348999,0.7880779504776001,0.949999988079071,0.7575307488441467
38,0.9605568647384644,0.6994513273239136,0.9388889074325562,0.6756699681282043
39,0.9675173759460449,0.607909083366394,0.9333333373069763,0.6505236625671387
40,0.9622969627380371,0.5594732165336609,0.9166666865348816,0.5558834671974182
41,0.95649653673172,0.5208048820495605,0.949999988079071,0.47500133514404297
42,0.9622969627380371,0.4687480628490448,0.9555555582046509,0.4393889904022217
43,0.9663572907447815,0.40772104263305664,0.9277777671813965,0.4148881137371063
44,0.9727378487586975,0.3462147116661072,0.9277777671813965,0.39535683393478394
45,0.9750580191612244,0.3105953633785248,0.9222221970558167,0.36498671770095825
46,0.9762181043624878,0.28046008944511414,0.9555555582046509,0.3067615032196045
47,0.968097448348999,0.2630695700645447,0.9555555582046509,0.2790309190750122
48,0.9796983599662781,0.231450155377388,0.9555555582046509,0.2643872797489166
49,0.9692575335502625,0.22750429809093475,0.9666666388511658,0.22462022304534912
50,0.9756380319595337,0.20812389254570007,0.949999988079071,0.24428528547286987
51,0.9802784323692322,0.17983277142047882,0.9777777791023254,0.18170766532421112
52,0.9802784323692322,0.168971449136734,0.9333333373069763,0.22556784749031067
53,0.9843387603759766,0.14631806313991547,0.9555555582046509,0.21018752455711365
54,0.9715777039527893,0.16773967444896698,0.9555555582046509,0.17596325278282166
55,0.9814385175704956,0.155021533370018,0.9722222089767456,0.18268224596977234
56,0.982598602771759,0.13187433779239655,0.9333333373069763,0.22002288699150085
57,0.9808584451675415,0.12710295617580414,0.9388889074325562,0.19805856049060822
58,0.9837586879730225,0.130971759557724,0.949999988079071,0.1799098551273346
59,0.9738979339599609,0.1352560669183731,0.9722222089767456,0.14732065796852112
60,0.9756380319595337,0.14688144624233246,0.9611111283302307,0.1687389314174652
61,0.9738979339599609,0.15152430534362793,0.9555555582046509,0.22736234962940216
62,0.9721577763557434,0.1447926014661789,0.9666666388511658,0.19618377089500427
63,0.9779582619667053,0.13322725892066956,0.9611111283302307,0.17831122875213623
64,0.9767981171607971,0.12525621056556702,0.949999988079071,0.17663127183914185
65,0.9785382747650146,0.12236148864030838,0.9444444179534912,0.16855594515800476
66,0.982598602771759,0.11359282582998276,0.9666666388511658,0.16602829098701477
67,0.9831786751747131,0.12521980702877045,0.949999988079071,0.18178677558898926
68,0.9767981171607971,0.1279616355895996,0.949999988079071,0.19597339630126953
69,0.9791183471679688,0.11606787145137787,0.9444444179534912,0.1761566698551178
70,0.9849187731742859,0.09917746484279633,0.9611111283302307,0.12103987485170364
71,0.9849187731742859,0.09672991186380386,0.9333333373069763,0.1868526041507721
72,0.9791183471679688,0.10699660331010818,0.9611111283302307,0.14588132500648499
73,0.9843387603759766,0.08978288620710373,0.949999988079071,0.15963125228881836
74,0.98549884557724,0.08884686976671219,0.9611111283302307,0.1317916065454483
75,0.9843387603759766,0.0871909111738205,0.9555555582046509,0.17986147105693817
76,0.9907192587852478,0.07671638578176498,0.9611111283302307,0.16824859380722046
77,0.9901391863822937,0.07901398092508316,0.9777777791023254,0.10087407380342484
78,0.9907192587852478,0.07154842466115952,0.9666666388511658,0.14159506559371948
79,0.9918793439865112,0.06942258030176163,0.9722222089767456,0.11360929161310196
80,0.9901391863822937,0.06926435232162476,0.9555555582046509,0.13630634546279907
81,0.9953595995903015,0.056964535266160965,0.9666666388511658,0.11892277002334595
82,0.9924594163894653,0.06306403875350952,0.9777777791023254,0.09302970767021179
83,0.9924594163894653,0.06402189284563065,0.949999988079071,0.14271751046180725
84,0.9901391863822937,0.059101782739162445,0.9611111283302307,0.12926647067070007
85,0.9901391863822937,0.06553356349468231,0.9555555582046509,0.15802907943725586
86,0.9947795867919922,0.0595821738243103,0.9611111283302307,0.1408013105392456
87,0.9907192587852478,0.06768674403429031,0.9611111283302307,0.17653736472129822
88,0.9965197443962097,0.052099425345659256,0.9777777791023254,0.11300314217805862
89,0.9941995143890381,0.05510500445961952,0.9666666388511658,0.14878301322460175
90,0.9953595995903015,0.056834399700164795,0.9666666388511658,0.11429984867572784
91,0.997099757194519,0.047053463757038116,0.9777777791023254,0.08211293816566467
92,0.9965197443962097,0.048835091292858124,0.9666666388511658,0.15462392568588257
93,0.9930394291877747,0.05485367402434349,0.9777777791023254,0.09003859758377075
94,0.9895591735839844,0.06322582066059113,0.9611111283302307,0.16103172302246094
95,0.9912993311882019,0.07110214233398438,0.9555555582046509,0.15079596638679504
96,0.9872390031814575,0.07624901086091995,0.9611111283302307,0.16277563571929932
97,0.9907192587852478,0.07440747320652008,0.9722222089767456,0.12614057958126068
98,0.9912993311882019,0.07181472331285477,0.9611111283302307,0.15222737193107605
99,0.9912993311882019,0.0670669749379158,0.949999988079071,0.2062113732099533
100,0.9965197443962097,0.057822469621896744,0.9611111283302307,0.15513688325881958
101,0.9924594163894653,0.05845477804541588,0.9444444179534912,0.17225000262260437
102,0.9930394291877747,0.05675380676984787,0.9666666388511658,0.11058828234672546
103,0.9965197443962097,0.0507526732981205,0.9666666388511658,0.12843599915504456
104,0.9965197443962097,0.053640373051166534,0.9777777791023254,0.09139494597911835
105,0.9936195015907288,0.05350423604249954,0.9777777791023254,0.09709752351045609
106,0.9936195015907288,0.05248498544096947,0.9833333492279053,0.09142383933067322
