epoch,accuracy,loss,val_accuracy,val_loss
33,0.9134514927864075,1.040086030960083,0.8324872851371765,1.0558512210845947
34,0.9144942760467529,0.9369908571243286,0.8527919054031372,0.9179695844650269
35,0.9087591171264648,0.8429381251335144,0.893401026725769,0.8167642951011658
36,0.910844624042511,0.774940550327301,0.8629441857337952,0.7608981728553772
37,0.9144942760467529,0.6982707381248474,0.8832487463951111,0.715386152267456
38,0.9134514927864075,0.6458557844161987,0.8578680157661438,0.6673101186752319
39,0.9301355481147766,0.5783984661102295,0.893401026725769,0.5921058058738708
40,0.9181439280509949,0.559199869632721,0.8680202960968018,0.6134995222091675
41,0.9171011447906494,0.5246325731277466,0.8781725764274597,0.5058178901672363
42,0.9296141862869263,0.49826356768608093,0.8883248567581177,0.5613319277763367
43,0.9191866517066956,0.4589230716228485,0.8426395654678345,0.6038007736206055
44,0.9171011447906494,0.45117801427841187,0.8832487463951111,0.47851115465164185
45,0.936392068862915,0.3883837163448334,0.8883248567581177,0.44188255071640015
46,0.9499478340148926,0.3600173890590668,0.8680202960968018,0.4464843273162842
47,0.94525545835495,0.35127514600753784,0.8730964660644531,0.41301602125167847
48,0.9489051103591919,0.32338762283325195,0.9086294174194336,0.3517040014266968
49,0.94525545835495,0.3242933750152588,0.903553307056427,0.3635740280151367
50,0.9494264721870422,0.306590735912323,0.913705587387085,0.3353479206562042
51,0.9473409652709961,0.2926057279109955,0.8883248567581177,0.36840468645095825
52,0.9416058659553528,0.3201989233493805,0.9238578677177429,0.32683035731315613
53,0.9431699514389038,0.31035733222961426,0.8680202960968018,0.43005049228668213
54,0.9468196034431458,0.30135002732276917,0.8984771370887756,0.39845651388168335
55,0.9478623270988464,0.2877105474472046,0.903553307056427,0.3167165219783783
56,0.9593326449394226,0.2423636019229889,0.9086294174194336,0.3247184455394745
57,0.9614181518554688,0.23598071932792664,0.9390863180160522,0.30250877141952515
58,0.9504692554473877,0.25931763648986816,0.8781725764274597,0.3508552610874176
59,0.9535974860191345,0.24305857717990875,0.8832487463951111,0.3910053074359894
60,0.9436913728713989,0.25820931792259216,0.8730964660644531,0.37268194556236267
61,0.9489051103591919,0.2607729434967041,0.893401026725769,0.3862606883049011
62,0.9489051103591919,0.25295543670654297,0.903553307056427,0.3187873661518097
63,0.9520333409309387,0.23705555498600006,0.8883248567581177,0.3909255862236023
64,0.956204354763031,0.2341945916414261,0.9187816977500916,0.3179969787597656
65,0.9676746726036072,0.2071685492992401,0.9086294174194336,0.31231170892715454
66,0.9687173962593079,0.1944071650505066,0.913705587387085,0.3221336007118225
67,0.9765380620956421,0.18270692229270935,0.9238578677177429,0.25283578038215637
68,0.9754952788352966,0.17905041575431824,0.9492385983467102,0.26757511496543884
69,0.965589165687561,0.18406930565834045,0.9289340376853943,0.28214699029922485
70,0.9718456864356995,0.1828123927116394,0.9238578677177429,0.23919528722763062
71,0.9645463824272156,0.18994729220867157,0.9187816977500916,0.28254377841949463
72,0.9676746726036072,0.19376373291015625,0.913705587387085,0.3077315092086792
73,0.969238817691803,0.19416871666908264,0.9238578677177429,0.28893399238586426
74,0.9702815413475037,0.18390685319900513,0.9238578677177429,0.29633140563964844
75,0.9702815413475037,0.1878170669078827,0.9086294174194336,0.3276400566101074
76,0.9775807857513428,0.15839432179927826,0.9187816977500916,0.27831870317459106
77,0.9718456864356995,0.15484996140003204,0.913705587387085,0.2756701111793518
78,0.9770594239234924,0.15894901752471924,0.9086294174194336,0.2865619659423828
79,0.9734098315238953,0.15473726391792297,0.9289340376853943,0.25470617413520813
80,0.9687173962593079,0.15830492973327637,0.9187816977500916,0.3023570477962494
81,0.9786235690116882,0.14613549411296844,0.9238578677177429,0.2242155224084854
82,0.9749739170074463,0.1500558853149414,0.9441624283790588,0.20858344435691833
83,0.9770594239234924,0.15171214938163757,0.9238578677177429,0.2735064625740051
84,0.9786235690116882,0.14180466532707214,0.9238578677177429,0.30272117257118225
85,0.9786235690116882,0.1526944488286972,0.8984771370887756,0.2958366870880127
86,0.9754952788352966,0.1475449502468109,0.9390863180160522,0.263794481754303
87,0.9827945828437805,0.13341198861598969,0.9340101480484009,0.27440592646598816
88,0.980187714099884,0.1252526193857193,0.9441624283790588,0.20735448598861694
89,0.9843587279319763,0.11886781454086304,0.9441624283790588,0.2233504056930542
90,0.9827945828437805,0.12918993830680847,0.9340101480484009,0.2446574866771698
91,0.9577684998512268,0.21297171711921692,0.9289340376853943,0.2673705816268921
92,0.9588112831115723,0.2355043739080429,0.9390863180160522,0.39730143547058105
93,0.965589165687561,0.2536662518978119,0.9441624283790588,0.3240130543708801
94,0.970802903175354,0.22429430484771729,0.9390863180160522,0.2831196188926697
95,0.9702815413475037,0.1875864714384079,0.9289340376853943,0.27502718567848206
96,0.9718456864356995,0.18489514291286469,0.9644669890403748,0.21703185141086578
97,0.9749739170074463,0.1581919938325882,0.9593908786773682,0.20461218059062958
98,0.9781022071838379,0.15038245916366577,0.9086294174194336,0.2830175757408142
99,0.9781022071838379,0.1404305249452591,0.9340101480484009,0.23657143115997314
100,0.9781022071838379,0.13489532470703125,0.9441624283790588,0.22086116671562195
101,0.9817517995834351,0.12342055141925812,0.9390863180160522,0.24005651473999023
102,0.9812304377555847,0.12687471508979797,0.9340101480484009,0.25044992566108704
103,0.9843587279319763,0.11227206885814667,0.9593908786773682,0.19181959331035614
104,0.9869655966758728,0.11157288402318954,0.9187816977500916,0.2981106638908386
105,0.985401451587677,0.11040572077035904,0.9187816977500916,0.28501835465431213
106,0.9833159446716309,0.11216740310192108,0.9644669890403748,0.20231184363365173
107,0.9864442348480225,0.10112790763378143,0.9543147087097168,0.2583494186401367
108,0.9838373064994812,0.10607095807790756,0.9593908786773682,0.2184530794620514
109,0.9880083203315735,0.09797436743974686,0.9340101480484009,0.22684869170188904
110,0.9843587279319763,0.1015937328338623,0.9543147087097168,0.19280776381492615
111,0.9880083203315735,0.09692811220884323,0.9441624283790588,0.2702960968017578
112,0.9900938272476196,0.0907319113612175,0.9492385983467102,0.20698843896389008
113,0.9859228134155273,0.09766652435064316,0.9644669890403748,0.20991340279579163
114,0.989051103591919,0.0985589548945427,0.9543147087097168,0.21705619990825653
115,0.989051103591919,0.09346843510866165,0.9492385983467102,0.28890320658683777
116,0.9859228134155273,0.10647939890623093,0.9593908786773682,0.17448867857456207
117,0.9880083203315735,0.09498482197523117,0.9390863180160522,0.288316011428833
118,0.9859228134155273,0.09902504831552505,0.9390863180160522,0.30082350969314575
119,0.989051103591919,0.08643129467964172,0.9441624283790588,0.2782617211341858
120,0.989051103591919,0.08114343881607056,0.9492385983467102,0.23162132501602173
121,0.9916579723358154,0.08090963959693909,0.9593908786773682,0.21237029135227203
122,0.9906152486801147,0.07559815794229507,0.9543147087097168,0.1979668289422989
123,0.9932221174240112,0.07028435915708542,0.9695431590080261,0.1727357655763626
124,0.9900938272476196,0.07984846085309982,0.9593908786773682,0.18639379739761353
125,0.994786262512207,0.07467680424451828,0.9390863180160522,0.20831163227558136
126,0.994786262512207,0.07338027656078339,0.9492385983467102,0.24793216586112976
127,0.9927007555961609,0.06608051061630249,0.9695431590080261,0.21217608451843262
128,0.9906152486801147,0.06710337847471237,0.9593908786773682,0.15902087092399597
129,0.9921793341636658,0.060756973922252655,0.9543147087097168,0.25269582867622375
130,0.9921793341636658,0.07120200246572495,0.9492385983467102,0.21814779937267303
131,0.994786262512207,0.06342525035142899,0.9340101480484009,0.29496532678604126
132,0.9921793341636658,0.07200479507446289,0.9492385983467102,0.2509770393371582
133,0.9906152486801147,0.07629045844078064,0.9441624283790588,0.2799222767353058
134,0.9911366105079651,0.08222661912441254,0.9492385983467102,0.23754751682281494
135,0.9859228134155273,0.0904654711484909,0.9543147087097168,0.20976051688194275
136,0.9895724654197693,0.08288726955652237,0.9695431590080261,0.1682748794555664
137,0.9916579723358154,0.07367654889822006,0.9492385983467102,0.19911478459835052
138,0.9916579723358154,0.07568983733654022,0.9543147087097168,0.15534204244613647
139,0.9906152486801147,0.07848849147558212,0.9593908786773682,0.16635499894618988
140,0.9885297417640686,0.08933545649051666,0.9492385983467102,0.17434975504875183
141,0.9848800897598267,0.10355840623378754,0.9390863180160522,0.27570202946662903
142,0.9906152486801147,0.09463220834732056,0.9492385983467102,0.2231045365333557
143,0.9916579723358154,0.08649281412363052,0.9441624283790588,0.22130563855171204
144,0.9937434792518616,0.07599931210279465,0.9492385983467102,0.2637614905834198
145,0.9916579723358154,0.07386846095323563,0.9543147087097168,0.22221525013446808
146,0.9942648410797119,0.06610248237848282,0.9492385983467102,0.20883706212043762
147,0.994786262512207,0.059487372636795044,0.9441624283790588,0.23025240004062653
148,0.9932221174240112,0.05958203598856926,0.9593908786773682,0.16328665614128113
149,0.9937434792518616,0.05893420800566673,0.9593908786773682,0.18888255953788757
150,0.9927007555961609,0.062232356518507004,0.9492385983467102,0.2581908702850342
151,0.9937434792518616,0.05901040881872177,0.9543147087097168,0.26206767559051514
152,0.9942648410797119,0.05712734907865524,0.9593908786773682,0.18687894940376282
153,0.9932221174240112,0.05699464678764343,0.9593908786773682,0.24055492877960205
